Date,ALSO3.SA,ALUP11.SA,AURA33.SA,BABA34.SA,BOVA11.SA,BRML3.SA,BRPR3.SA,COGN3.SA,CSAN3.SA,CYRE3.SA,DIRR3.SA,EGIE3.SA,FESA4.SA,GGBR4.SA,GOAU4.SA,IVVB11.SA,JHSF3.SA,KNRI11.SA,MXRF11.SA,OIBR3.SA,RAIZ4.SA,SULA11.SA,TAEE11.SA,TEND3.SA,TRIS3.SA,TRPL4.SA,VIVT3.SA,XPCI11.SA
2020-12-29,28.979999542236328,26.639999389648438,59.0,44.189998626708984,114.97000122070312,10.0600004196167,9.979999542236328,4.690000057220459,19.25,29.170000076293945,12.789999961853027,44.4900016784668,19.75,24.5,11.300000190734863,210.0,7.650000095367432,164.41000366210938,10.4399995803833,2.180000066757202,,42.236507415771484,33.56999969482422,30.079999923706055,12.270000457763672,28.3700008392334,45.20000076293945,91.33999633789062
2020-12-30,29.170000076293945,26.84000015258789,60.70000076293945,44.20000076293945,114.6500015258789,9.899999618530273,9.899999618530273,4.630000114440918,18.9325008392334,29.479999542236328,13.09000015258789,43.939998626708984,19.110000610351562,24.450000762939453,11.260000228881836,210.0399932861328,7.809999942779541,162.32000732421875,10.489999771118164,2.200000047683716,,41.58584213256836,33.400001525878906,30.190000534057617,12.25,27.809999465942383,46.5,92.55999755859375
2021-01-04,28.18000030517578,26.639999389648438,63.0,43.279998779296875,114.08999633789062,9.529999732971191,9.619999885559082,4.699999809265137,19.809999465942383,28.5,13.289999961853027,43.58000183105469,19.450000762939453,26.040000915527344,11.800000190734863,210.8000030517578,7.440000057220459,160.6699981689453,10.460000038146973,2.3499999046325684,,40.293949127197266,33.0,29.200000762939453,11.710000038146973,27.739999771118164,45.939998626708984,90.48999786376953
2021-01-05,28.170000076293945,26.5,66.45999908447266,45.400001525878906,114.69000244140625,9.720000267028809,9.670000076293945,4.670000076293945,19.872499465942383,27.950000762939453,13.239999771118164,43.189998626708984,19.3799991607666,26.670000076293945,12.0600004196167,212.89999389648438,7.360000133514404,159.8000030517578,10.449999809265137,2.4800000190734863,,40.161930084228516,33.060001373291016,28.350000381469727,11.300000190734863,27.559999465942383,45.54999923706055,90.80999755859375
2021-01-06,26.670000076293945,26.290000915527344,64.51000213623047,43.099998474121094,115.55000305175781,9.210000038146973,9.350000381469727,4.53000020980835,19.825000762939453,27.229999542236328,12.890000343322754,42.84000015258789,21.290000915527344,27.950000762939453,12.520000457763672,215.02000427246094,7.070000171661377,159.86000061035156,10.460000038146973,2.440000057220459,,39.31324005126953,33.119998931884766,27.280000686645508,10.880000114440918,27.389999389648438,45.040000915527344,91.08000183105469
2021-01-07,26.190000534057617,25.850000381469727,64.27999877929688,43.81999969482422,118.37000274658203,9.140000343322754,9.119999885559082,4.619999885559082,20.59749984741211,27.399999618530273,12.600000381469727,42.47999954223633,22.889999389648438,29.540000915527344,13.100000381469727,222.35000610351562,7.019999980926514,159.9499969482422,10.460000038146973,2.4600000381469727,,38.70972442626953,32.150001525878906,26.969999313354492,10.649999618530273,26.90999984741211,43.900001525878906,91.08999633789062
2021-01-08,27.149999618530273,26.469999313354492,62.5,45.65999984741211,120.4000015258789,9.40999984741211,9.380000114440918,4.820000171661377,20.5625,28.709999084472656,13.210000038146973,44.2599983215332,22.59000015258789,29.100000381469727,12.880000114440918,224.0,7.400000095367432,159.5500030517578,10.460000038146973,2.430000066757202,,40.293949127197266,32.849998474121094,29.020000457763672,11.220000267028809,27.979999542236328,45.04999923706055,91.98999786376953
2021-01-11,25.979999542236328,26.170000076293945,61.20000076293945,45.22999954223633,118.62000274658203,9.140000343322754,9.15999984741211,4.619999885559082,20.219999313354492,27.600000381469727,13.550000190734863,43.400001525878906,22.690000534057617,28.299999237060547,12.65999984741211,226.5,7.119999885559082,159.8000030517578,10.449999809265137,2.3299999237060547,,39.992191314697266,32.70000076293945,28.59000015258789,10.850000381469727,27.489999771118164,44.540000915527344,92.5199966430664
2021-01-12,26.350000381469727,26.110000610351562,62.29999923706055,42.88999938964844,119.44999694824219,9.239999771118164,9.5,4.650000095367432,20.729999542236328,28.959999084472656,14.3100004196167,43.599998474121094,22.399999618530273,27.520000457763672,12.4399995803833,219.0,7.28000020980835,159.5,10.449999809265137,2.450000047683716,,40.00162124633789,33.18000030517578,29.170000076293945,11.220000267028809,28.200000762939453,44.5,93.43000030517578
2021-01-13,26.010000228881836,26.719999313354492,62.04999923706055,44.58000183105469,117.36000061035156,9.229999542236328,9.569999694824219,4.630000114440918,21.174999237060547,28.780000686645508,14.510000228881836,44.29999923706055,22.299999237060547,26.610000610351562,12.119999885559082,218.5,7.170000076293945,159.44000244140625,10.470000267028809,2.430000066757202,,40.218509674072266,33.81999969482422,29.059999465942383,10.979999542236328,28.260000228881836,44.599998474121094,94.19999694824219
